,trade_date,open,high,low,close,volume,Z_close,Z_open,Z_high,Z_low,signal,reward
286,2019-06-10,2833.015,2861.131,2824.355,2852.13,16658591800,0.2369313150312082,0.1435746150497825,0.2808917469711914,0.10127960998365,2.0,1.2444033055996728
287,2019-06-11,2854.07,2927.43,2854.07,2925.716,26052579600,0.6031118097795083,0.2516037800215854,0.611520998889927,0.2516037800215854,2.0,-1.2153606159996388
288,2019-06-12,2917.224,2924.702,2903.883,2909.38,24025577500,0.5293565279762037,0.5680072450156614,0.6048545247225795,0.5022704760172657,2.0,0.28951185475942776
289,2019-06-13,2905.288,2918.423,2885.923,2910.741,21295779100,0.5398099766465282,0.512881289184957,0.5777461910385666,0.4172506211685741,2.0,2.624005364956905
290,2019-06-14,2912.999,2924.32,2879.657,2881.974,21543579600,0.4035073300148441,0.5573189710370658,0.6134447272985533,0.3920204139069153,2.0,4.164020910667476
291,2019-06-17,2880.423,2902.481,2877.394,2887.622,15396496000,0.4366522590616626,0.4008426866887595,0.5105645296393784,0.385775705897327,2.0,4.1738842549336574
292,2019-06-18,2891.092,2898.33,2874.313,2890.158,14770532000,0.4549626231751641,0.4596262735259762,0.4957670671439314,0.3758453428661691,2.0,3.1803105574158996
293,2019-06-19,2944.115,2953.336,2916.215,2917.803,23075697300,0.5994384855989211,0.7313802727911008,0.7776190695263964,0.5914754437145662,2.0,2.004281988880008
294,2019-06-20,2917.331,2997.389,2915.09,2987.119,29101153700,0.952671469167494,0.601576770378782,1.004338554577021,0.5903025796871804,2.0,0.3238572015376695
295,2019-06-21,2990.369,3010.349,2989.245,3001.98,28697383500,1.032476077006726,0.9738983803783628,1.0746978273368255,0.9682277808597772,2.0,-0.7695587578864571
296,2019-06-24,3004.289,3012.826,2994.422,3008.148,21049389400,1.066309897389244,1.0468131092843158,1.0899445112153268,0.996962161310402,2.0,1.2218481271533133
297,2019-06-25,3004.91,3004.91,2948.991,2982.074,24369924400,0.9374815701549162,1.0530390203611777,1.0530390203611777,0.7700710286776967,2.0,2.074697006177595
298,2019-06-26,2964.615,2986.914,2958.463,2976.284,17444953300,0.91249403601526,0.8533003150214534,0.9664171874561852,0.8220928618074793,2.0,1.3096532454563992
299,2019-06-27,2982.613,3011.538,2981.045,2996.793,19539704900,1.0188552221492897,0.9468349763563412,1.0937451039699528,0.9388711015042024,2.0,0.2821683045842516
300,2019-06-28,2992.243,2992.243,2961.223,2978.878,18143152300,0.9305267570315008,0.9985059556954388,0.9985059556954388,0.8407270748458027,2.0,1.0803060749718485
301,2019-07-01,3024.624,3045.367,3014.687,3044.903,25084043300,1.2651774241760136,1.162089145848488,1.2675361677602146,1.1115744152532605,2.0,-3.663170879335076
302,2019-07-02,3042.58,3048.484,3033.781,3043.943,21452062400,1.254398190278206,1.2474867541522754,1.2774244789413325,1.2028691998807797,0.0,3.801418094885489
303,2019-07-03,3031.832,3031.832,3006.325,3015.263,21229617300,1.1050666393905406,1.1889397681284264,1.1889397681284264,1.0598220244675376,0.0,3.3151668693576553
304,2019-07-04,3015.679,3024.502,2991.908,3005.249,19441513300,1.0497889466153127,1.1024864383245978,1.14706457536688,0.9823836506523648,0.0,2.911173084160412
305,2019-07-05,3004.738,3014.847,2990.925,3011.059,15675542900,1.0746893892709637,1.0428125787398712,1.0937922777841376,0.9731536032825155,0.0,2.673909744046876
306,2019-07-08,2997.807,2997.807,2918.716,2933.363,21154126800,0.6808853723459746,1.0056373123617537,1.0056373123617537,0.60707490643121,0.0,-0.30074695835462517
307,2019-07-09,2928.819,2937.762,2912.806,2928.23,14511060400,0.6528582886895857,0.6558242210603736,0.7008570448158226,0.5751901377778084,2.0,0.3205690809806594
308,2019-07-10,2935.186,2936.752,2908.162,2915.302,13548353800,0.5853230274128409,0.6853821330369134,0.693262466943938,0.5493935356528374,2.0,0.5622402070180055
309,2019-07-11,2928.055,2945.802,2907.885,2917.761,14369252200,0.5946672451517881,0.6464318459415186,0.7356747418241079,0.54500460697427,2.0,-0.568381029152143
310,2019-07-12,2915.34,2938.531,2905.809,2930.546,13779475900,0.6568082404623008,0.5804001942098301,0.6969317607389022,0.532508237822068,2.0,-0.2165125543158064
311,2019-07-15,2921.546,2955.0,2886.699,2942.185,16764339700,0.7112704918413062,0.6076642731331029,0.7756008224167034,0.4327349692266776,2.0,-1.8765305376786223
312,2019-07-16,2938.641,2944.821,2931.293,2937.617,13181175100,0.6847004116283509,0.6898360401139088,0.7208303604662032,0.6529838935202738,2.0,-1.2823999861111934
313,2019-07-17,2933.023,2942.067,2924.459,2931.693,14963161600,0.6510606975348331,0.6577259297031587,0.7030495084477745,0.6148078482824477,2.0,-0.2870355115627832
314,2019-07-18,2921.739,2921.739,2901.177,2901.177,14988882800,0.4946765947845227,0.5976955001368108,0.5976955001368108,0.4946765947845227,2.0,1.2471834707086016
315,2019-07-19,2909.679,2939.597,2909.679,2924.201,14946955300,0.6061589483208244,0.5334437638407757,0.6832504632812189,0.5334437638407757,2.0,0.6955746202125024
316,2019-07-22,2925.788,2927.16,2879.69,2886.974,18067496000,0.4181830379999746,0.6124675810646496,0.6193351647479779,0.3817227759377518,2.0,1.8716136688449625
317,2019-07-23,2886.904,2901.359,2883.046,2899.945,12931050800,0.4814639924352876,0.4162152646484416,0.4885387337197431,0.3969123283857577,2.0,1.8066894372134712
318,2019-07-24,2907.928,2936.452,2907.787,2923.278,15524576200,0.5949167620823804,0.5181670876538547,0.6607864826635816,0.5174620906444456,2.0,0.3156730218610848
319,2019-07-25,2923.189,2937.36,2916.15,2937.36,14568438500,0.6628020959160097,0.5920057361538971,0.6628020959160097,0.5568398638537428,2.0,-0.9734591606068044
320,2019-07-26,2928.061,2948.326,2924.451,2944.541,13934338800,0.6957798617016345,0.6135249271400978,0.7146715441843654,0.5955067042173333,2.0,-2.6049221253838906
321,2019-07-29,2943.918,2948.467,2932.977,2941.007,12799184600,0.6750129642200327,0.6895291511890885,0.7122134983282964,0.6349700300525576,2.0,-4.063608145101316
322,2019-07-30,2946.257,2965.632,2946.257,2952.338,14831646200,0.7276954273318164,0.6974035535752271,0.7939181159883015,0.6974035535752271,2.0,-5.920121612091844
323,2019-07-31,2944.398,2944.398,2926.485,2932.506,14105234800,0.6255542297226532,0.6847476806016082,0.6847476806016082,0.5955841853447383,2.0,-5.586552934589051
324,2019-08-01,2920.851,2927.342,2901.75,2908.766,14238981300,0.5044681082734225,0.5645951115420377,0.5968900538851556,0.4695611115888873,2.0,-3.926544795971898
325,2019-08-02,2861.332,2872.473,2851.44,2867.838,18488844300,0.300028977771023,0.2676644650006987,0.3230860814738262,0.2184560788457608,2.0,-3.245824903638217
326,2019-08-05,2854.578,2863.689,2821.496,2821.496,16741942300,0.0702574933628822,0.2348464336520638,0.2801753084170333,0.0702574933628822,2.0,-0.2304451255645934
327,2019-08-06,2776.989,2787.419,2733.924,2777.556,23112372700,-0.1458882042339705,-0.1487103590449441,-0.0967966470899995,-0.3630597363546015,2.0,0.7094006385469864
328,2019-08-07,2789.019,2792.693,2768.68,2768.68,15771675200,-0.1874751889752461,-0.086201067851832,-0.0679070946472758,-0.1874751889752461,2.0,1.4532195847840823
329,2019-08-08,2784.184,2799.686,2782.245,2794.552,14953956400,-0.0569341134145758,-0.1085739827981568,-0.0313632135867106,-0.1182315548211872,2.0,0.7602649727040278
330,2019-08-09,2805.586,2808.329,2770.478,2774.753,14824029300,-0.153620974273835,-2.354395330964599e-05,0.0136409632749609,-0.1749172806540208,2.0,1.7684817351310222
331,2019-08-12,2781.982,2814.994,2776.62,2814.994,13156343300,0.0479212248753776,-0.1165632183527831,0.0479212248753776,-0.1432797330925568,2.0,2.419259152950226
332,2019-08-13,2798.051,2802.042,2790.608,2797.26,13091650500,-0.03888442721189,-0.0349422425292683,-0.0150519023670067,-0.0720366554151887,2.0,2.9579302603261803
333,2019-08-14,2824.486,2829.891,2807.719,2808.915,14401464100,0.0195109945836637,0.0971151249664125,0.124053043193808,0.0135502637418577,2.0,2.542476365429369
334,2019-08-15,2762.339,2815.896,2756.834,2815.798,15277215200,0.0528735535479172,-0.2135767590378718,0.0533620050833653,-0.2410147764116499,2.0,2.402089922643613
335,2019-08-16,2817.571,2840.316,2811.802,2823.824,14858234400,0.0912450681778977,0.060072895397612,0.1734602406539011,0.0313135375262772,2.0,2.606430145788119
336,2019-08-19,2835.518,2883.096,2829.854,2883.096,21454666800,0.3832844415672154,0.1460516448261905,0.3832844415672154,0.1178098826516305,2.0,-0.6773621135057639
337,2019-08-20,2879.082,2892.08,2874.999,2880.001,18967720600,0.3657763460754732,0.3611951024241466,0.425990537658012,0.340841220129957,2.0,0.7705552880016286
338,2019-08-21,2875.471,2885.586,2872.557,2880.331,15901966500,0.3646998136396933,0.3404742955300562,0.3908942781800495,0.3259489540132895,2.0,0.4660922650903565
339,2019-08-22,2887.665,2888.497,2867.552,2883.436,14920621500,0.3783104416145295,0.3993847665737416,0.40353086219116,0.2991558949954377,2.0,0.2595167709635193
340,2019-08-23,2885.151,2902.456,2878.744,2897.425,15915682600,0.4458283095178856,0.3846872989247868,0.4708894488607134,0.3527718308728107,2.0,-0.3861359655556229
341,2019-08-26,2851.016,2870.494,2849.238,2863.567,16989536300,0.2755989425451205,0.2130860890423664,0.3101002999041826,0.2042303920040498,2.0,2.1141115259394994
342,2019-08-27,2879.515,2919.644,2879.406,2902.193,20814179400,0.4654031315396526,0.3524954336608191,0.5522869941238067,0.3519527518075347,2.0,0.9634438509086074
343,2019-08-28,2901.627,2905.435,2887.012,2893.756,18309790300,0.4200329187999239,0.4592208833948685,0.4781800714494418,0.3864560374343679,2.0,2.19977081688989
344,2019-08-29,2895.999,2898.605,2878.588,2890.919,17861308200,0.40232508656771,0.4276227122268828,0.440600194996137,0.340918586173368,2.0,3.2842843400316513
345,2019-08-30,2907.383,2914.577,2874.103,2886.237,19395995100,0.3749812722872587,0.4803597096051234,0.516210105806049,0.3145130060234269,2.0,3.927743979444509
346,2019-09-02,2886.942,2928.479,2883.682,2924.106,20278680700,0.559236484496512,0.3740337248649421,0.5810288552819166,0.3577878687569086,2.0,3.4414963069054227
347,2019-09-03,2925.942,2930.154,2915.197,2930.154,18900121600,0.5852694910857262,0.5642874798952077,0.5852694910857262,0.5107614328291774,2.0,3.1072769554091773
348,2019-09-04,2927.747,2957.412,2925.883,2957.412,22549590700,0.7158623079114583,0.5681676178613225,0.7158623079114583,0.5588872233811789,2.0,1.7380060674671016
349,2019-09-05,2972.662,3015.844,2972.662,2985.865,30543870600,0.8514591063770319,0.7857942254760848,1.0005591188385572,0.7857942254760848,2.0,1.519492676326628
350,2019-09-06,2996.622,2999.943,2981.598,2999.601,21682603500,0.9132444730129154,0.8984478856028265,0.9149431748908112,0.8238242101247621,2.0,1.038571463337945
351,2019-09-09,3023.778,3026.24,3005.695,3024.739,24337775200,1.0311599526189348,1.0263965757842768,1.03859994078628,0.936764792952748,2.0,-1.5413230695276559
352,2019-09-10,3027.41,3027.41,3005.383,3021.202,24001294700,1.0068707748469077,1.0375817015291644,1.0375817015291644,0.9286143075165816,2.0,-1.176452286209273
353,2019-09-11,3029.933,3030.557,3004.215,3008.812,22983736200,0.9393214411845014,1.043634268658576,1.046716092641522,0.9166176834126966,2.0,-0.3168360136824755
354,2019-09-12,3016.627,3033.473,3005.195,3031.235,19696870100,1.0423734025057516,0.9703610749269216,1.0534059592637888,0.9140053158304564,2.0,-0.8177525002185604
355,2019-09-16,3041.922,3042.928,3020.05,3030.754,22187895900,1.032268417178561,1.0872291734079635,1.0921799721872232,0.979591130763849,2.0,-1.7710774282571173
356,2019-09-17,3023.711,3023.711,2970.57,2978.118,22333806100,0.7676739033389967,0.9918940131452008,0.9918940131452008,0.730553876387114,2.0,0.24253572222456832
357,2019-09-18,2984.084,2996.402,2982.4,2985.659,16804669900,0.7993460259588401,0.791608386411154,0.8521240968545705,0.7833352530789008,2.0,-1.012372812836304
358,2019-09-19,2992.922,2999.279,2975.398,2999.279,16269061500,0.859819117693664,0.8286135409352335,0.859819117693664,0.7425908058220143,2.0,-2.340262443073815
359,2019-09-20,3004.814,3011.34,2996.193,3006.447,18214530200,0.8882210991411709,0.8802108176706174,0.9122225120226236,0.8379226140223454,2.0,-2.470690486145277
360,2019-09-23,2998.4,2998.4,2960.827,2977.077,16813945000,0.7385372908998751,0.8430941206956156,0.8430941206956156,0.6588557974805254,2.0,-2.4147175232619222
361,2019-09-24,2979.475,3002.897,2973.76,2985.341,16390276100,0.7729060341279047,0.7441425231397575,0.8589906230995916,0.7161194298398508,2.0,-2.404113968889976
362,2019-09-25,2977.668,2977.668,2955.433,2955.433,16854313500,0.6209134131852662,0.7299963544734213,0.7299963544734213,0.6209134131852662,2.0,-1.034569215407688
363,2019-09-26,2964.478,2970.035,2928.259,2929.088,18893254100,0.4868221705160256,0.6606099110201459,0.6878983674762454,0.4827512454841537,2.0,0.6357951690082242
364,2019-09-27,2929.486,2939.079,2920.93,2932.167,13290577700,0.497403632304609,0.4842316431073994,0.5313628972546703,0.442195261320259,2.0,1.4149603347967554
365,2019-09-30,2927.917,2936.482,2905.189,2905.189,11664681100,0.3607945115575729,0.4725504016137479,0.5146653786610527,0.3607945115575729,2.0,3.5348474746393466
366,2019-10-08,2905.756,2933.016,2905.756,2913.57,12553581200,0.3973946723137583,0.3589242404455064,0.4931325809533786,0.3589242404455064,2.0,2.659143250376683
367,2019-10-09,2902.075,2924.857,2891.539,2924.857,13042414400,0.4487733685593463,0.3365604954208157,0.4487733685593463,0.2846653663106627,2.0,1.8412865996525696
368,2019-10-10,2923.707,2949.24,2918.228,2947.711,13423975200,0.5570425796962384,0.4388233887589897,0.5645728722701033,0.4118394299544086,2.0,1.004949264022148
369,2019-10-11,2954.819,2980.788,2943.014,2973.656,16120374600,0.6797818588921284,0.5870458591532002,0.7148932434086672,0.5289289362398895,2.0,-1.1943210647095692
370,2019-10-14,2993.962,3026.383,2989.813,3007.883,20861480200,0.8430322143144688,0.7745907298551641,0.933985986492987,0.7541925027865878,2.0,-2.2695364148139996
371,2019-10-15,3005.665,3005.665,2986.303,2991.046,15537690400,0.7554073434649737,0.8272090205824368,0.8272090205824368,0.7321119501707594,2.0,-1.2258587798382181
372,2019-10-16,2992.61,3010.424,2975.923,2978.712,14988549600,0.6908486824100815,0.7590470045538372,0.8464613742954433,0.6771628916157983,2.0,-1.2452697676042512
373,2019-10-17,2979.993,2986.719,2969.568,2977.334,12252761400,0.6799137812567161,0.6929509224992352,0.7259286630021243,0.6418368956270075,2.0,-1.2229733043051194
374,2019-10-18,2982.342,2987.204,2933.242,2938.141,14999067800,0.4852555259688829,0.701875133008172,0.7257027506961211,0.461246579228188,2.0,0.5715178407026622
375,2019-10-21,2933.897,2940.325,2917.688,2939.618,13247510700,0.4882750105723135,0.4602307300938028,0.4917407169694999,0.3807743863993134,2.0,1.3754168058570881
376,2019-10-22,2945.6,2954.642,2934.387,2954.38,11748204800,0.5561331467984981,0.5130910107033487,0.5574175476705844,0.4581215947540449,2.0,-0.006905002064738763
377,2019-10-23,2952.969,2957.3,2934.627,2941.619,12381288100,0.4894544866311221,0.5451042977437756,0.5663394811736356,0.455172241758903,2.0,-0.07812024602779077
378,2019-10-24,2944.007,2953.044,2927.061,2940.922,12654029000,0.4804047682229785,0.4955724933031447,0.5400038487486736,0.4122557123603601,2.0,-0.4034789089952029
379,2019-10-25,2940.474,2958.241,2920.52,2954.933,13686070600,0.5436501008474763,0.4724103806327468,0.559948668830762,0.3740967090673036,2.0,0.11052704071463637
380,2019-10-28,2958.686,2980.128,2956.961,2980.05,17373148100,0.6612296089745665,0.5556683963063379,0.6616150131398969,0.5471450349576799,2.0,-0.15295045385144146
381,2019-10-29,2979.037,2979.037,2954.176,2954.176,16611005800,0.5274161859291366,0.6507307216935804,0.6507307216935804,0.5274161859291366,2.0,1.2655305574210907
382,2019-10-30,2949.463,2953.299,2934.828,2939.321,15879811000,0.447928821322849,0.4984185257794744,0.5175152035842071,0.4255614142903496,2.0,1.336192950684878
383,2019-10-31,2944.843,2946.752,2923.517,2929.056,16157148300,0.3905219905722362,0.4696081178676217,0.4791713925244216,0.3627739663061209,2.0,1.6953585045830444
384,2019-11-01,2924.34,2959.833,2917.146,2958.199,15990737300,0.5305251240681258,0.360227211476229,0.5387435235830307,0.3240441232814772,2.0,0.20235285050125285
385,2019-11-04,2964.576,2983.058,2964.576,2975.492,16724836400,0.6118583851276393,0.5568872052142205,0.6499595162402181,0.5568872052142205,2.0,-2.2018879566807814
386,2019-11-05,2977.705,3008.314,2968.032,2991.562,17989159300,0.6865529812047847,0.6165985097840558,0.771122318380223,0.5677661794057131,2.0,-2.565181667637173
387,2019-11-06,2992.04,2995.563,2969.724,2978.596,16526354700,0.6151121992541556,0.6831514020495606,0.7009810741299104,0.5702115887810209,2.0,-2.462737477657262
388,2019-11-07,2978.153,2988.955,2969.12,2978.714,13695267800,0.6097341656001218,0.6068877258479831,0.661695644212679,0.5610554793576771,2.0,-2.3111987253559785
389,2019-11-08,2993.977,2998.759,2962.845,2964.185,14974210700,0.5302070715318095,0.6818100696892632,0.7061443049601066,0.5233881933923421,2.0,-2.457403974448291
390,2019-11-11,2949.962,2949.962,2906.769,2909.975,15791610500,0.2481911758583513,0.4527217779417782,0.4527217779417782,0.2317927186027559,2.0,-0.02663253120731568
391,2019-11-12,2912.996,2918.303,2891.511,2914.823,12972915400,0.267117702771169,0.2577316902884971,0.2849958217857843,0.1473548549353329,2.0,0.6576042524709003
392,2019-11-13,2913.02,2913.861,2893.971,2905.241,12976584100,0.2124658123858217,0.2525693706340211,0.2569050297787352,0.1543648866296569,2.0,0.20005225039849694
393,2019-11-14,2907.736,2917.374,2899.619,2909.87,12914544800,0.2309109136056357,0.219871479526563,0.2697299920167698,0.1778812797047121,2.0,-0.21416764322804704
394,2019-11-15,2911.35,2917.829,2891.204,2891.343,13551946300,0.1309030954294594,0.2345960471267164,0.2681756259764467,0.1301826815600195,2.0,-0.20941825304019446
395,2019-11-18,2889.55,2911.378,2884.088,2909.2,12443317700,0.218892451875246,0.1168385491631553,0.2302040752903591,0.0884711997171782,2.0,-0.10418671799807822
396,2019-11-19,2904.278,2933.991,2902.855,2933.991,13541760400,0.3427045927293703,0.1880636297169413,0.3427045927293703,0.1806576427628589,2.0,-0.9178964761650588
397,2019-11-20,2928.107,2930.493,2907.423,2911.053,13735753000,0.2183422823053474,0.3073395072687172,0.319790977818887,0.1993989302109976,2.0,-0.26993668614071487
398,2019-11-21,2902.553,2910.361,2891.531,2903.638,12345860700,0.174605714401587,0.1689270279324031,0.2097926352608699,0.1112399475053593,2.0,-0.48025959158819465
399,2019-11-22,2906.243,2925.018,2873.99,2885.288,15862336500,0.0729107084199782,0.1830293630070193,0.2816921041128037,0.0135396485524326,2.0,-0.46120179337382217
400,2019-11-25,2885.613,2906.609,2880.654,2906.169,17858742900,0.1774508218146446,0.0690878628647032,0.1797703247304833,0.0429460106836982,2.0,-1.0447430964957705
401,2019-11-26,2912.521,2915.041,2897.928,2907.06,17000466300,0.1773287257592771,0.2061911840977822,0.2195098793940703,0.1290643108998706,2.0,-0.7691963702159521
402,2019-11-27,2905.396,2914.487,2893.418,2903.195,13386220500,0.1517059375205419,0.1633761316143017,0.2115786461560408,0.0998660976047362,2.0,-0.8638413885391882
403,2019-11-28,2902.364,2909.84,2883.434,2889.693,11952246800,0.0756348898473283,0.1429801220672942,0.1827143937172414,0.0423688643982892,2.0,0.33830583387230995
404,2019-11-29,2885.974,2892.388,2858.581,2871.981,12261296800,-0.0226199327916741,0.0519140582578607,0.086078356020435,-0.0939952976215018,2.0,1.3939159068252938
405,2019-12-02,2874.448,2888.89,2870.242,2875.807,12875580600,-0.0058924467409791,-0.0131434706304538,0.0639126640360653,-0.0355848293347437,2.0,1.344700809198951
406,2019-12-03,2869.882,2884.856,2857.32,2884.699,12377874200,0.0366056693246271,-0.0426924913103234,0.0374459076468043,-0.1099222607573261,2.0,1.130689891735659
407,2019-12-04,2876.908,2882.498,2869.422,2878.116,12554365300,-0.0034482442868156,-0.0099323212334565,0.0200726374848556,-0.0501142748945078,2.0,1.608725986026971
408,2019-12-05,2886.516,2902.002,2885.08,2899.469,14316309600,0.106086374537382,0.0363421158972668,0.1197250842675916,0.0286101035906802,2.0,0.5597231768989408
409,2019-12-06,2902.278,2912.014,2894.751,2912.014,13412887800,0.1673968737513395,0.1147009639122166,0.1673968737513395,0.0739612234275162,2.0,1.9114605905053983
410,2019-12-09,2914.458,2919.589,2905.25,2914.478,16079652700,0.1744036058444842,0.1742947669167077,0.2022173938378147,0.1241853245683227,2.0,2.398885838218723
411,2019-12-10,2908.944,2919.201,2902.79,2917.316,17012399800,0.1834683960767508,0.1376537622643807,0.1937838027581089,0.1039768324410015,2.0,3.6028321923302187
412,2019-12-11,2922.602,2928.256,2915.001,2924.417,16554108700,0.2163334946464978,0.2063544222911162,0.2374407446587887,0.1645632768513094,2.0,3.1673663502845173
413,2019-12-12,2926.342,2926.342,2913.476,2915.698,15176080400,0.1617786262116136,0.220657689033168,0.220657689033168,0.1494872622892652,2.0,3.4766289238460146
414,2019-12-13,2937.776,2969.981,2935.849,2967.676,21197858500,0.4432197604094832,0.2769803894197007,0.4560352035576938,0.2662665677508962,2.0,1.2555952873561704
415,2019-12-16,2970.969,2984.641,2958.706,2984.393,21186211900,0.5303798048265745,0.4555344721042605,0.5317625255145317,0.3871622793767774,2.0,-0.7251725895349503
416,2019-12-17,2985.262,3039.383,2982.496,3022.422,29303225400,0.7360123884508785,0.5284072642578472,0.8307699371978639,0.5129542025377734,2.0,-1.3148726418746315
417,2019-12-18,3021.466,3033.234,3011.721,3017.044,24408969100,0.6996802038280926,0.7244506685672697,0.7903708017763686,0.669862658869559,2.0,-1.1654785279896496
418,2019-12-19,3017.153,3021.418,3007.992,3017.066,20862426400,0.6935763927141759,0.694065802182922,0.7180581169438714,0.6425315476635712,2.0,-0.32186899457949947
419,2019-12-20,3019.64,3027.484,3002.26,3004.938,21507575500,0.619227235375786,0.7023052747920222,0.7466301381562566,0.6040943970166053,2.0,0.0032612985692237473
420,2019-12-23,2999.036,3009.338,2960.435,2962.751,20571661700,0.3745699611738264,0.5808277498063102,0.6393882496958482,0.3614049332429214,2.0,2.6081503305542597
421,2019-12-24,2965.826,2983.819,2960.684,2982.681,16303025000,0.4817340225299686,0.3853958460139606,0.488238492709453,0.3560057004402261,2.0,2.261153639963509
422,2019-12-25,2980.428,2988.292,2970.657,2981.881,17565402800,0.4710495762499309,0.4627003323421906,0.5078885319915171,0.406554109202115,2.0,3.4648263964926818
423,2019-12-26,2981.249,3007.355,2980.397,3007.355,18244042600,0.611320982071497,0.4607179910979453,0.611320982071497,0.4558028854398803,2.0,2.5414691647643872
424,2019-12-27,3006.852,3036.113,3003.631,3005.036,24710277900,0.5918551382576579,0.6023907047073027,0.7721490801935871,0.5837039979152819,2.0,2.608022000401977
425,2019-12-30,2998.169,3041.397,2983.344,3040.024,24806653000,0.7886407769911921,0.5445867371564591,0.7966466591245834,0.458143035315583,2.0,2.13083844074915
426,2019-12-31,3036.386,3051.677,3030.512,3050.124,21742902200,0.8415758398906481,0.7609917832278881,0.8506853929549438,0.7265362038977788,2.0,0.5497809269393805
427,2020-01-02,3066.336,3098.1,3066.336,3085.198,29247020800,1.041777203133774,0.9303956603889036,1.1179644931610413,0.9303956603889036,2.0,0.3138858510863818
428,2020-01-03,3089.022,3093.819,3074.518,3083.786,26149666700,1.0284491746400024,1.0596056574132922,1.088149898792871,0.9733005340092048,2.0,0.2757973478055842
429,2020-01-06,3070.909,3107.203,3065.309,3083.408,31257584200,1.0220275639566891,0.9469760149967196,1.1649071229216068,0.9133502309999336,2.0,1.0430666327647886
430,2020-01-07,3085.488,3105.451,3084.329,3104.802,27658311100,1.1461255498062346,1.0291932849947787,1.1500547741959324,1.022176380422115,2.0,0.064996093148606
431,2020-01-08,3094.239,3094.239,3059.131,3066.893,29787255300,0.9129616480263024,1.0803278249264512,1.0803278249264512,0.86545575081651,2.0,0.7546725627532558
432,2020-01-09,3082.64,3097.329,3080.131,3094.882,24343564900,1.0816180041606016,1.0058635484563585,1.0967602319916987,0.9903376597648094,2.0,-0.6721096313203501
433,2020-01-10,3102.294,3105.225,3081.396,3092.291,21044246200,1.0639197723655365,1.1266023964042051,1.1449691634798174,0.99564753514657,0.0,0.5431248223404572
434,2020-01-13,3091.493,3115.57,3075.384,3115.57,21062100400,1.2084046004342208,1.0557516758052437,1.2084046004342208,0.95361744135543,0.0,0.6349720917841806
435,2020-01-14,3120.667,3127.169,3105.605,3106.82,22997376900,1.153523782035929,1.2426090274791912,1.2844399125714203,1.1457070294387182,0.0,1.75993459550281
436,2020-01-15,3103.175,3107.943,3082.043,3090.038,20231302300,1.0460705112115976,1.1319414141780286,1.163107773723126,0.9938106444827708,0.0,0.9476582488629592
437,2020-01-16,3095.734,3096.372,3070.884,3074.081,20337547500,0.9395626744057878,1.0829766839951374,1.087202340399238,0.9183880293839816,0.0,3.173403693656751
438,2020-01-17,3081.464,3091.952,3067.253,3075.496,19030429900,0.946323417885354,0.9863436498903227,1.0566741112288174,0.8910474841693748,2.0,-10.693884823781264
439,2020-01-20,3082.113,3096.311,3070.48,3095.787,21049334100,1.0810437329462468,0.9881626757796348,1.084603018740845,0.9091451726335776,0.0,10.09433142525632
440,2020-01-21,3085.79,3085.79,3051.23,3052.142,23483073900,0.7811272773162755,1.0127155934284882,1.0127155934284882,0.7748502758809959,2.0,-7.668516078216536
441,2020-01-22,3038.487,3069.253,3006.268,3060.755,22385286500,0.8379196830248631,0.6824541353887232,0.8972490446115311,0.4575150084222785,2.0,-6.346309979073784
442,2020-01-23,3037.952,3045.041,2955.346,2976.528,27276323400,0.2416978547165685,0.6768811166613976,0.7271060148107668,0.0916253772726505,0.0,3.378567243446051
443,2020-02-03,2716.698,2766.577,2716.698,2746.606,21591210300,-1.4112709790988085,-1.6259139415423922,-1.2679436217709774,-1.6259139415423922,2.0,5.238538035670182
444,2020-02-04,2685.269,2786.164,2685.269,2783.288,36404620000,-1.1677744351521984,-1.8795838431871543,-1.1468890572406845,-1.8795838431871543,2.0,4.25345849944383
445,2020-02-05,2792.371,2842.743,2778.864,2818.088,30976182300,-0.9344480836311944,-1.1236850303582049,-0.7530257979231265,-1.2230754506810162,2.0,3.8611640232668387
446,2020-02-06,2826.885,2876.588,2807.609,2866.51,31639214200,-0.5963535735267542,-0.8925281159783337,-0.5210262034617194,-1.0366053520741505,2.0,1.3802149652364593
447,2020-02-07,2858.932,2875.964,2838.77,2875.964,30947964200,-0.5411518082367913,-0.6701628519224302,-0.5411518082367913,-0.822882477497219,2.0,1.4271388654378159
448,2020-02-10,2860.499,2891.848,2851.05,2890.488,29492978400,-0.4452159793794743,-0.6752977317689848,-0.4347817807316447,-0.7477923957567266,2.0,3.2220856824176414
449,2020-02-11,2894.541,2913.816,2882.243,2901.674,26916833500,-0.375149443287396,-0.4307575842981971,-0.2804916487895472,-0.5266315388966639,2.0,2.87068774783108
450,2020-02-12,2895.556,2926.899,2892.424,2926.899,24873342900,-0.1923918451404369,-0.440862757012527,-0.1923918451404369,-0.4656916150026174,2.0,1.6571463518215035
451,2020-02-13,2927.144,2935.406,2901.243,2906.074,27480484400,-0.3733833446312631,-0.2036179646656678,-0.1370493092657724,-0.4123077181772443,2.0,4.269677922860882
452,2020-02-14,2899.866,2926.943,2899.574,2917.008,25065062700,-0.3001447718371299,-0.4404958336886968,-0.2188014163654587,-0.4428865996471991,2.0,4.205027891593027
453,2020-02-17,2924.991,2983.637,2924.991,2983.622,31319800700,0.2367460075230338,-0.2516477057330232,0.2368709568791594,-0.2516477057330232,2.0,1.5957450374075588
